actual_price,predicted_price
31.1,26.600986
35.22,32.887142
37.79,36.32549
39.11,37.36509
38.09,36.9486
41.14,38.54673
36.59,36.03345
35.62,34.495556
33.93,31.76859
33.47,30.84638
32.78,29.232254
32.67,28.578365
34.42,29.955961
40.95,38.018936
47.14,44.624546
47.78,44.74883
45.62,46.123276
43.09,43.629967
42.46,43.23024
40.51,42.827187
38.25,39.48132
37.09,35.6729
36.45,35.657494
36.13,35.726353
37.78,39.970516
42.89,41.840454
46.52,45.0742
45.73,44.30368
44.05,40.206345
44.02,40.064552
38.33,37.778915
37.16,35.324337
36.38,34.044807
35.42,34.2748
34.4,33.237926
33.96,33.263924
36.2,34.458
40.22,40.306877
48.32,45.878494
50.07,46.179825
47.96,45.332573
46.73,42.239548
46.21,40.594173
42.78,38.760483
40.35,36.723194
39.48,36.436836
39.27,35.98158
40.38,36.050438
44.74,38.123528
49.55,42.091095
54.35,46.44786
54.43,45.85787
51.28,42.742332
48.9,41.748924
44.16,36.37303
39.76,35.521523
38.68,35.20101
37.66,33.876476
36.99,32.505344
37.35,32.505344
38.91,34.941555
45.22,39.793427
53.07,47.65576
54.63,49.146664
51.61,46.531322
49.99,43.784256
48.9,43.616837
45.65,40.14333
43.92,37.887283
42.09,37.662594
41.97,37.536434
42.75,37.64751
48.28,42.903
52.7,48.427807
55.77,51.55219
56.51,50.602028
53.68,48.422623
51.1,46.78617
45.5,41.426117
41.12,38.49369
39.75,36.336166
38.16,34.994747
37.64,34.730053
37.6,34.911022
37.94,35.721157
43.85,43.0867
50.61,50.933937
50.03,51.619022
48.08,50.7691
46.35,48.971973
44.62,48.031776
41.5,45.79853
40.09,43.321922
39.1,42.04287
39.86,42.04287
39.8,42.501938
46.88,48.363087
50.19,51.722042
54.04,54.193245
53.86,53.106594
49.78,50.24965
48.5,48.84892
43.46,44.86017
38.57,40.165993
37.45,39.06222
37.12,35.905724
36.68,35.904747
36.59,35.7813
37.68,37.25424
43.53,43.443542
51.29,49.402576
52.81,49.28311
50.57,48.7234
48.75,46.207977
47.31,46.054813
44.16,43.297974
40.16,41.392612
39.48,40.978065
39.05,39.495968
39.43,40.326206
45.85,46.44036
50.73,49.727627
54.52,50.41418
53.36,49.666794
53.31,48.427135
49.53,47.919918
44.46,43.310284
42.07,39.038116
38.8,37.93411
37.33,33.653954
36.3,33.290356
35.16,33.80536
34.7,33.33301
35.17,35.482098
36.2,39.20786
37.48,40.345425
37.29,41.910378
35.94,39.95483
33.16,39.840206
31.7,38.385643
28.84,33.91644
28.86,33.54243
29.9,33.473648
32.41,33.648113
35.62,38.994003
37.91,43.376797
39.31,43.875412
39.65,44.3912
39.6,43.274086
40.51,42.87471
38.08,41.35637
36.08,37.298855
33.95,33.93492
33.04,32.42502
30.14,32.049286
29.7,30.14809
29.67,29.338095
28.81,28.576616
29.88,29.31409
31.01,30.064226
29.65,30.861544
28.85,32.293278
27.21,32.375557
26.36,31.451221
15.29,25.981527
12.03,24.163315
16.78,24.800327
23.52,26.728312
30.26,31.716661
36.21,36.306725
42.1,39.354195
44.63,39.57158
45.9,39.665157
48.06,40.080414
42.41,36.810326
37.74,36.35854
36.56,34.27302
35.87,35.171993
35.09,30.277954
34.58,29.821814
36.44,31.837158
43.38,40.122456
49.2,45.427406
49.5,45.726326
47.49,45.84312
45.97,44.103558
44.34,41.810295
40.52,38.44327
39.77,34.11878
39.11,34.391937
39.4,34.79374
40.47,36.73052
46.12,41.57436
50.29,46.953434
54.72,48.823833
54.42,47.782063
52.53,45.916695
52.34,45.07087
44.18,40.047928
39.3,38.846928
37.67,37.395145
36.99,36.66156
36.29,36.27218
36.21,35.39421
37.55,37.493286
45.11,42.59499
52.83,48.87672
51.54,50.011364
50.02,48.523426
47.31,46.254143
44.71,43.25477
41.91,38.6444
40.11,36.386093
39.83,36.641502
40.76,36.471985
43.95,38.436882
51.22,46.55311
56.75,49.499203
62.44,52.906017
60.6,52.550507
56.7,51.375385
53.32,50.349007
44.77,43.770008
41.92,39.39501
39.54,37.18242
38.49,36.256557
38.07,35.85545
37.72,35.52485
38.74,36.72491
46.34,45.243954
53.8,52.009842
56.22,51.900936
55.62,50.13214
50.77,47.316593
47.15,45.44034
44.76,42.670437
42.9,40.35806
43.31,39.428925
44.75,40.369286
48.01,42.001247
55.43,49.164314
64.35,54.537865
70.32,56.837612
65.61,55.87884
57.86,55.34901
54.45,52.465534
46.9,46.533867
43.91,42.125843
41.4,39.270638
39.64,37.35399
39.49,37.036404
39.39,36.782097
41.28,36.85542
51.59,45.681248
62.12,52.172043
59.73,53.21334
58.29,52.50031
54.75,49.210175
51.62,46.84872
48.51,43.463108
47.14,41.089363
46.6,40.936977
48.89,41.87532
51.64,44.62732
57.04,50.398846
63.03,54.50509
69.31,58.464706
62.93,54.79812
56.13,50.486256
51.25,51.478638
43.46,46.92326
39.73,42.961468
38.67,40.51656
37.75,38.74298
37.28,38.295513
37.08,37.69819
38.69,39.719254
43.19,47.734524
51.01,50.40537
53.82,50.490463
53.75,49.856804
50.72,49.95037
46.66,49.059208
40.82,47.194527
39.8,43.640995
39.7,43.426613
39.76,45.40418
40.77,48.08746
48.18,48.95419
51.14,50.733658
53.03,57.22985
51.63,51.344692
48.74,49.87543
46.92,49.154053
39.19,44.297474
37.5,42.019012
36.42,38.240475
35.43,34.19064
34.59,34.102486
33.86,33.94815
34.14,33.912903
34.53,35.207924
36.27,36.83963
37.8,40.566185
38.84,41.309814
37.48,38.137432
35.18,35.830135
33.5,35.879265
32.1,33.95368
31.66,33.64837
31.65,33.849323
33.62,36.17979
35.51,35.365993
38.54,39.601654
38.96,43.25914
38.23,42.83805
36.94,41.251194
36.75,42.83214
34.46,37.293213
30.26,34.011715
28.46,33.40073
27.58,32.50595
26.18,29.589003
26.6,29.349388
27.2,29.409662
26.83,27.940191
28.46,29.31409
30.88,29.699764
32.03,29.999178
33.46,31.97376
33.8,29.462572
33.18,28.327345
30.7,25.410248
29.5,25.237228
29.93,25.338972
31.62,27.668009
35.92,32.027008
39.6,36.281635
43.27,39.634705
42.44,41.021206
42.91,40.139744
42.23,39.26365
40.0,36.91133
36.94,32.308197
35.02,30.712496
32.83,27.47797
33.25,26.692024
32.1,26.59592
34.56,29.487852
41.28,39.869686
50.32,44.821255
54.55,45.460747
51.82,45.791637
49.29,46.224613
47.79,46.02426
45.67,44.988388
44.21,42.09997
43.28,40.09947
42.77,42.011215
42.98,42.501923
46.35,46.83381
50.85,48.60549
58.47,51.305973
58.35,49.870617
53.6,47.407566
51.18,46.516464
43.57,42.171627
39.19,38.932728
38.08,36.279816
37.31,33.879925
36.84,34.60589
36.86,33.27546
38.27,35.107384
46.49,41.806355
52.86,49.559376
54.58,51.368656
52.09,50.464104
48.45,48.965378
45.18,47.39331
41.87,44.81298
40.33,43.35136
39.99,42.59646
39.95,41.644894
39.89,42.58689
43.82,47.939472
49.17,50.49486
54.27,55.910973
53.42,55.097847
48.96,51.626026
44.03,48.711468
39.08,42.34326
39.19,39.737335
38.35,37.535263
35.55,35.44425
35.12,35.65142
35.37,35.048855
37.42,36.195606
41.96,45.02608
54.6,51.896877
56.01,53.51901
52.84,51.491386
47.63,48.144016
46.57,46.537262
44.08,42.987133
42.56,41.497116
41.51,40.99328
41.08,41.674263
41.88,41.99101
45.75,44.863945
49.92,53.83845
54.17,59.27243
59.95,52.853996
59.97,49.31541
50.12,45.19734
42.59,41.685303
39.22,40.59854
37.52,38.03527
37.29,37.169064
37.54,37.030598
37.58,36.927624
37.93,37.341286
43.55,44.556274
49.66,54.22161
50.07,56.621494
44.9,54.082085
42.63,49.13073
41.42,47.039368
40.49,43.738094
40.32,41.726402
40.27,41.036934
40.96,41.455303
41.48,42.58824
46.66,47.175663
54.98,54.632534
62.79,55.12829
66.9,58.34894
59.93,56.01126
52.66,49.315125
44.77,40.742313
40.05,39.5786
38.7,37.151157
38.06,36.031185
37.94,35.52508
37.98,35.52508
40.09,36.779106
46.74,41.27405
50.26,50.261612
51.27,50.32767
49.34,46.709045
47.23,44.510914
44.8,42.965866
42.4,40.00482
41.14,38.998158
40.06,38.4058
40.11,39.1851
40.98,40.191063
44.04,46.14498
47.56,51.638405
50.71,54.624603
50.43,55.22031
48.5,53.50416
45.43,49.084297
41.43,42.575996
39.48,39.455574
37.57,37.070168
36.02,34.464684
35.64,34.1294
36.32,34.395176
35.8,34.291454
35.89,36.513844
36.66,38.12802
38.58,40.539833
39.56,39.72625
38.27,38.406677
36.56,34.41032
35.3,33.69177
32.71,33.8041
31.14,32.282238
31.31,32.115288
32.29,34.614
35.62,38.153957
39.87,41.286964
42.04,43.317055
41.83,43.958668
41.82,42.12284
42.08,41.199844
39.42,37.673843
38.43,35.533596
36.1,32.965656
35.1,31.483128
35.0,30.193851
34.95,31.055578
33.44,31.254202
35.12,28.917892
34.98,28.9764
33.63,29.969374
32.26,31.635977
31.04,32.08206
31.33,31.245249
31.18,31.031956
29.17,28.619465
28.21,27.050463
27.74,27.255596
29.69,28.309464
35.06,31.84985
39.46,37.812077
42.96,42.82573
44.74,42.91249
46.49,43.177967
46.43,42.65068
41.27,39.357246
37.91,36.6237
35.86,34.976192
35.37,36.44381
35.21,34.640106
35.72,34.993294
37.92,35.694157
45.5,43.31453
52.98,47.44073
53.41,48.26266
53.3,46.04851
52.02,45.342453
50.34,45.543167
44.61,44.03777
45.61,42.775726
43.32,41.948303
43.73,40.07243
44.15,42.617825
46.44,46.63993
51.5,48.81152
52.8,52.0114
55.5,50.61558
51.46,48.563477
46.1,47.613987
40.78,42.1634
38.49,39.416
36.26,38.2035
34.82,37.50784
33.85,37.057045
34.61,37.48677
37.16,38.39923
40.0,45.797367
44.82,52.39916
46.25,52.558693
45.12,52.22276
43.37,49.651756
41.84,48.138626
40.03,43.537014
38.76,43.865067
38.73,41.509514
39.08,40.7048
40.14,42.71016
44.22,46.281967
50.12,50.497475
53.54,53.057335
55.98,52.155567
53.64,50.406567
48.84,45.91971
41.81,40.196278
37.61,37.648792
35.72,36.74404
35.0,33.647797
34.61,33.647797
35.08,33.647797
36.63,36.425877
41.04,40.978657
46.08,47.268764
47.14,49.488228
46.37,48.095646
44.92,44.804775
44.83,43.78929
42.49,41.29155
42.19,40.07897
40.91,38.54898
41.09,39.445236
41.34,40.02754
43.87,43.763557
44.24,49.8161
45.08,53.057068
44.79,56.687206
43.8,53.59188
41.54,47.67473
37.68,40.760773
34.38,36.849415
32.62,36.489643
30.21,33.848923
29.28,33.898945
30.12,34.446545
32.09,36.38258
37.49,40.36329
40.76,45.473583
39.91,47.89738
38.08,46.074688
33.53,42.995625
31.48,43.181858
29.94,40.067646
28.8,38.55353
27.81,38.482254
28.71,39.36335
30.38,39.787983
35.53,43.853504
39.19,47.07883
43.58,52.899162
44.18,52.882683
44.56,50.682323
43.07,44.9432
39.31,40.93833
35.58,37.75347
34.28,34.368275
33.61,31.781755
33.33,31.18626
33.34,31.60311
36.36,36.203796
44.32,40.666595
49.66,44.407795
47.92,43.732803
43.82,41.70412
40.97,39.640614
39.69,39.024765
37.78,37.663757
36.02,36.292995
35.68,33.990944
35.38,35.9718
37.93,36.362923
40.78,41.02173
43.16,43.44269
43.94,45.029736
40.88,45.02227
38.6,45.191715
35.63,43.37582
31.79,39.687664
29.72,37.16552
25.72,34.15026
21.77,32.07271
18.2,31.84493
15.98,31.855022
12.71,32.594765
13.88,35.05009
19.83,38.31995
19.82,37.925606
16.53,38.152897
1.69,35.605778
-3.11,30.749228
-14.94,28.879211
-33.87,27.786236
-49.8,26.19263
-46.64,26.67819
-28.6,28.865736
-5.04,35.700676
8.95,40.029457
21.8,42.027485
27.62,40.24025
27.83,36.311245
29.38,36.246803
22.91,34.16587
18.66,30.959234
14.99,25.362038
11.16,26.122765
9.65,23.90046
9.73,23.40099
9.46,24.266136
9.27,25.468498
7.85,25.302
7.87,25.39967
2.95,21.307842
-11.42,-0.7001916
-23.1,8.961068
-33.12,-9.92738
-39.79,-45.05187
-28.24,-63.909813
-15.41,-66.89485
10.02,-38.20372
22.06,17.006685
32.61,30.166576
41.34,34.027466
47.9,35.66391
48.43,34.565556
43.3,35.970722
39.05,30.530697
31.84,26.190628
30.14,25.727402
29.5,23.446964
28.9,22.488136
29.48,22.473568
32.02,23.614222
39.64,31.69926
47.02,36.302826
44.52,37.117188
42.82,37.309326
41.15,35.499416
41.2,31.110167
39.09,33.125824
38.62,32.70201
39.35,31.713655
39.7,29.980484
41.79,31.537657
46.26,39.191586
53.66,43.474083
60.47,47.734108
60.46,47.227062
55.75,45.82872
44.38,42.901207
37.82,36.143044
36.34,33.391003
34.75,29.896738
33.77,29.59551
33.64,29.754051
33.6,29.754051
35.31,31.51388
43.63,36.66578
52.59,43.78687
49.64,43.049133
41.86,41.850307
37.98,36.217556
36.17,34.690536
34.3,33.758724
31.66,31.634928
30.33,31.62292
30.36,31.62292
31.81,37.146168
36.03,42.920677
40.39,50.65709
46.64,55.616493
50.82,57.439972
48.16,54.508877
41.52,42.779278
37.13,38.057575
34.22,34.200066
32.29,31.688698
30.6,32.644836
29.88,32.85262
30.83,31.940763
32.35,33.710377
40.65,40.40686
50.0,48.597687
48.49,48.27162
40.74,42.444763
37.78,39.929737
35.82,39.921177
33.53,37.6839
32.14,35.856857
32.29,35.308826
33.41,35.446995
35.46,36.18622
40.63,40.9081
50.6,43.597248
64.08,46.98745
67.33,49.377872
55.82,46.471897
42.93,41.26814
37.06,36.267433
30.76,34.799393
28.06,32.04402
26.65,30.261011
24.79,29.587193
23.09,30.9149
23.69,32.722282
28.98,39.507835
34.04,47.724506
35.47,46.230957
33.92,39.751152
32.79,35.18667
31.3,34.40664
30.47,32.37946
28.42,30.121555
27.3,29.642282
26.75,30.833008
27.37,32.01856
32.57,36.666115
36.59,46.273567
39.56,53.00856
42.74,54.8465
37.99,50.802452
36.16,41.059265
33.65,36.826363
28.92,32.535152
26.66,31.051064
25.9,28.001648
25.33,27.87392
25.83,25.736534
28.77,28.138409
35.74,38.392174
42.31,42.739704
44.32,42.54272
39.47,39.56418
36.78,36.75331
35.35,36.060535
33.53,32.66075
31.18,31.694895
29.89,30.090282
30.63,30.11601
31.78,30.834686
37.23,36.906418
45.15,41.58328
54.05,43.98319
51.89,44.066223
44.18,40.349598
36.73,37.854
32.12,34.526707
28.89,29.737274
26.91,26.65214
23.02,22.320883
19.13,21.398432
15.02,22.00431
14.71,24.559795
18.76,27.479017
19.18,30.521906
25.56,31.03209
26.98,28.751694
26.68,28.7049
26.33,27.9636
25.54,26.458393
23.75,25.7505
22.04,24.744802
22.22,24.694658
23.19,25.856941
28.56,27.71648
32.82,36.63604
35.24,40.8464
37.62,41.09747
38.29,36.80157
36.01,32.06486
33.22,27.658396
31.4,24.516916
28.06,21.172485
27.37,18.913084
26.0,14.297579
25.38,8.955
24.58,8.404648
24.9,14.1350355
26.36,12.545019
28.27,17.290895
29.94,17.49835
28.5,16.513937
27.69,18.400717
24.58,15.593285
13.64,16.001389
9.48,13.015562
9.88,12.275829
17.02,20.140993
25.83,22.72124
32.03,32.560875
37.04,37.815464
37.39,41.088238
37.58,39.85791
35.98,36.980274
32.52,32.4921
29.78,30.027193
27.88,26.568707
26.99,25.410591
27.31,23.430813
27.3,23.42115
30.46,27.596853
35.73,34.602444
43.49,40.111134
41.73,43.43096
38.25,43.37101
35.68,39.996876
34.12,37.37687
31.62,34.2396
30.42,32.6444
29.75,30.15006
30.11,31.299288
30.43,35.868008
35.46,38.977085
41.0,43.075577
46.81,48.412624
50.74,47.911232
46.8,43.885406
39.75,41.220524
34.11,35.90649
31.94,34.174282
30.37,29.966555
29.75,28.331394
29.15,28.211948
30.0,27.898489
32.65,33.31944
39.54,38.397964
46.87,44.259346
49.91,43.275093
46.57,40.302586
42.26,36.696087
41.2,35.2918
39.64,33.445217
39.07,31.720718
38.93,31.455484
39.27,31.455484
39.61,32.30974
45.28,35.06324
49.92,40.572197
53.59,45.466034
54.54,48.667805
48.72,44.13662
41.66,38.261646
36.45,33.404358
32.98,30.707539
32.18,29.473635
31.17,28.72625
30.61,28.060722
31.42,28.72625
33.39,32.337597
41.54,37.946686
53.18,44.92366
52.05,47.464874
42.26,43.215645
37.5,38.090855
36.81,37.402313
35.61,34.968334
34.38,34.678722
33.94,33.24987
34.17,34.96711
36.74,35.166447
42.02,42.95907
50.77,49.200516
63.88,53.17436
65.3,53.24358
52.2,47.770725
44.24,40.12682
37.5,35.189404
33.52,31.331951
32.09,29.22982
30.65,28.97475
30.15,28.591581
29.94,28.675259
31.2,31.599728
37.82,38.62813
43.92,48.812447
42.11,48.481987
38.44,41.087425
35.93,36.98697
34.22,36.234554
32.7,34.987747
31.5,33.519516
31.36,33.465652
31.52,33.849087
32.5,35.011337
37.26,40.185455
44.74,48.402344
55.3,53.10058
53.41,55.36018
46.55,48.43176
40.02,41.07363
35.2,36.25459
31.52,32.487457
30.45,31.275122
29.89,28.71627
29.52,28.269016
29.79,28.618465
31.97,30.90052
39.62,37.439095
45.42,43.510227
44.39,43.859844
38.59,39.27326
36.28,35.72391
35.06,34.022198
33.48,32.738674
31.7,31.21635
31.59,30.758856
32.24,30.768648
33.3,32.91789
40.49,37.79836
47.88,46.546196
58.02,52.621067
55.41,51.71204
46.48,46.483517
38.22,40.87788
34.59,34.932
34.25,30.8675
31.56,29.890257
30.67,26.27103
30.49,24.71026
30.15,25.778341
30.34,25.684233
31.95,29.887619
33.86,31.7509
34.94,31.695652
34.0,29.13965
30.2,28.59512
28.99,27.051676
28.42,25.83786
27.26,24.554665
27.01,24.16565
27.77,24.157877
28.81,25.741869
32.52,32.925392
37.52,39.784035
41.25,48.012676
38.98,45.574253
36.44,41.789238
34.32,34.750324
31.59,32.121983
29.58,29.410439
28.08,28.134369
27.15,27.273954
26.59,26.312664
26.46,25.616266
26.11,25.434042
26.68,24.724123
28.05,26.359346
28.78,27.730408
29.6,27.588083
27.88,24.796364
27.69,23.15428
27.66,22.261068
26.54,20.33366
25.01,20.613676
25.46,21.030453
27.2,21.573189
31.78,26.381168
38.86,34.475513
43.67,39.714916
44.0,37.52796
41.07,36.60322
38.9,33.82512
35.06,32.018597
32.19,27.83612
31.66,28.38029
31.03,26.192081
30.85,25.2649
31.2,25.080296
32.85,28.624306
46.13,35.11921
60.91,44.85425
58.0,44.47287
48.55,42.662277
44.36,38.239452
41.78,37.764584
39.23,35.223846
38.0,34.32776
37.17,32.65651
37.7,33.41823
40.44,34.981586
48.6,41.06612
53.99,45.614147
63.41,48.85057
61.05,50.441757
52.58,45.20431
45.74,40.545902
38.46,36.417034
37.17,34.605385
34.88,31.824327
34.26,31.40569
33.99,31.209352
34.23,31.421068
35.62,34.536533
46.56,43.124714
57.89,53.1914
54.63,52.584026
51.19,48.425472
47.86,42.988705
45.43,39.756126
42.58,38.103065
42.09,35.647263
42.18,35.064976
42.23,35.856365
44.9,38.163834
49.61,48.148483
55.99,51.387257
62.34,58.464233
56.55,56.803818
50.99,50.446045
45.65,44.474277
38.25,36.412197
37.27,34.97971
35.32,32.551586
34.49,32.1191
34.43,32.16471
34.72,32.1302
36.17,33.692467
46.45,45.140053
61.42,54.900944
61.72,54.12139
55.68,49.532536
52.61,44.311295
50.43,42.452484
45.82,38.001957
43.92,37.336323
43.81,37.111633
44.12,37.111633
47.47,41.13489
53.46,48.072624
63.81,55.187717
73.55,59.44721
69.95,57.678173
58.3,51.894794
50.4,46.420162
42.4,37.235355
39.02,36.204735
35.58,34.04334
34.5,33.257896
34.24,33.051437
34.44,33.045822
35.44,34.445423
45.81,44.16719
56.58,53.599293
60.46,52.007954
54.96,50.652245
49.92,48.514393
48.26,46.62625
42.56,42.025146
40.72,40.767662
39.24,40.696384
39.15,40.696384
41.91,42.739418
48.24,49.682823
56.7,55.569996
65.08,63.874004
60.39,60.666576
52.23,51.959354
48.24,47.30446
40.2,38.986454
35.46,35.961872
33.6,34.558895
33.38,33.188057
32.5,33.188057
33.39,33.188057
34.9,35.048428
46.33,44.1262
53.6,51.746147
53.29,53.31802
47.84,50.65889
43.43,46.944714
40.1,45.606705
36.55,39.890377
35.04,39.253
34.55,38.581055
34.88,38.877697
36.61,40.383453
43.35,47.71773
50.75,51.8335
55.69,58.531605
53.99,55.21305
50.13,50.04541
45.92,46.548916
38.16,39.617115
36.64,36.781567
33.44,33.559914
31.71,30.196632
31.68,29.920517
30.84,30.228237
31.22,29.626842
32.19,34.321785
33.9,40.077007
34.17,40.823364
33.89,34.681633
31.9,34.03682
31.17,32.369095
29.73,30.079432
29.22,27.943136
28.55,27.302338
28.98,27.488161
30.74,29.83203
33.74,37.59372
40.29,42.83075
46.3,48.666676
45.8,45.250736
41.28,42.968853
37.33,40.17642
33.48,34.28852
30.5,31.907743
28.77,29.549454
28.2,27.481478
27.48,27.14983
27.03,26.842278
27.32,26.32787
28.14,25.872854
28.32,27.545347
29.16,27.545347
29.61,28.072186
29.19,26.038809
29.15,25.83956
28.95,24.549631
27.02,22.212177
25.63,22.010496
25.33,22.110323
25.58,25.273949
30.47,29.654
35.35,37.638565
38.58,46.122684
40.62,45.422024
39.18,42.18959
37.72,36.427315
34.23,33.860306
30.34,31.670145
28.38,28.914604
27.33,28.697823
26.55,27.853552
28.06,25.75231
29.84,29.649664
38.6,41.455986
48.28,46.86662
49.36,46.292965
47.98,45.04003
44.62,43.35032
42.34,42.320885
39.31,40.069862
37.59,35.593544
36.83,34.322067
36.34,35.593544
37.3,36.36741
40.34,43.19415
45.38,47.0293
55.84,55.376556
52.47,53.241425
45.81,44.42547
40.79,41.49323
34.42,35.754642
31.64,33.236206
28.62,31.34133
26.97,28.91056
25.35,28.17414
25.1,30.14557
28.26,32.58353
34.96,39.608944
41.82,47.71971
42.24,49.212986
39.13,47.789307
35.24,44.177124
33.31,42.10362
30.86,39.556034
31.04,37.2297
31.2,37.340485
31.77,37.340485
33.24,38.39531
39.62,41.65785
44.98,46.189625
51.73,53.303555
53.18,50.932625
46.95,45.177483
41.7,41.42955
36.24,34.170208
31.75,32.498444
29.23,29.086334
28.51,27.095943
27.39,26.819244
27.77,27.37643
29.36,30.588419
37.81,38.387978
43.02,50.728985
44.86,49.893852
41.03,44.363235
36.44,40.621304
32.89,39.372105
29.49,37.684284
29.38,36.657486
29.36,36.45107
29.19,36.564598
29.68,37.542435
32.49,41.907413
38.03,48.232113
41.78,62.127243
42.0,53.411667
38.83,47.254623
35.04,43.317
30.79,37.467316
28.18,32.285297
25.48,30.4276
24.65,29.539059
23.54,26.500856
24.08,26.500856
26.32,30.3268
34.17,39.219307
39.41,44.563457
40.75,46.2243
37.66,42.973515
33.12,38.347927
30.2,37.04274
27.04,34.93072
26.9,33.77719
26.24,33.763824
26.78,32.523426
28.88,34.757492
31.63,37.84028
36.6,41.619396
39.48,52.40669
40.01,49.828423
37.61,40.89886
35.15,39.298912
30.32,34.323555
27.3,29.299673
25.65,26.062813
24.72,26.054363
24.74,25.939684
25.45,26.236261
26.84,27.174212
34.73,38.743713
39.52,42.119194
40.73,43.51109
39.14,40.272457
36.68,37.88306
32.72,34.76568
29.8,30.511286
28.86,29.929853
28.92,29.86777
28.87,29.86777
29.75,31.874214
34.42,35.390842
38.86,39.934273
40.66,42.152313
41.77,41.83991
39.45,39.36149
37.17,38.289482
33.13,32.395958
31.4,27.220112
29.25,26.662664
28.72,24.428198
28.6,24.547962
28.45,23.647785
29.12,23.342188
32.26,29.156904
34.63,31.904745
35.64,33.5161
38.57,32.29674
38.19,28.890894
36.57,28.028349
34.68,25.016422
33.97,23.43596
32.56,22.991404
32.29,23.327381
33.0,25.702356
36.69,29.755457
42.5,33.005127
44.79,38.75009
45.35,39.633762
39.03,36.324684
37.86,32.881344
33.64,30.19491
33.15,25.715149
30.99,22.861609
30.68,23.658014
30.11,22.967976
29.85,22.967976
30.04,22.344193
30.94,24.652237
31.9,25.696302
32.8,27.54097
34.85,29.695139
34.9,29.42455
35.09,28.35406
34.3,26.772705
32.2,25.69688
31.35,24.144562
30.54,23.975143
31.63,25.385984
35.65,29.610691
39.86,37.955956
44.76,41.646103
48.67,43.09775
43.74,37.493465
41.57,34.83927
37.44,31.044262
36.16,29.424095
32.54,27.989866
31.19,26.670647
30.36,26.584742
30.97,26.290186
32.91,29.935032
45.19,38.181576
59.21,45.272728
63.18,46.266422
55.49,46.59004
47.55,45.891403
45.41,45.658634
42.75,44.034004
42.11,40.309593
40.55,39.324005
40.33,39.62792
40.58,39.392864
44.62,44.68713
49.74,47.178493
59.78,51.573463
59.07,50.1699
47.38,44.33038
41.56,39.955696
35.82,36.003498
33.05,34.46621
31.92,31.472376
30.3,30.185324
29.26,29.694923
29.25,30.026154
31.52,32.927616
39.3,42.486897
44.22,51.83663
44.22,54.897038
40.3,48.8288
36.13,43.375774
33.2,42.980946
31.07,41.03299
31.28,39.99191
31.5,38.527397
32.18,38.527397
33.8,38.5381
38.84,43.134262
44.24,47.205902
49.95,54.51252
51.6,56.50636
43.88,45.12677
38.19,39.683247
33.65,34.744816
31.38,32.11685
30.33,29.862144
29.36,28.520338
28.86,27.092798
30.02,27.324553
31.24,30.023829
38.84,39.769703
42.82,43.769085
43.38,43.625645
40.26,41.61287
37.2,38.984165
34.13,36.033077
31.0,33.871605
29.71,33.733074
29.6,32.95498
30.1,34.112564
30.29,34.248238
33.63,38.30723
37.67,43.476646
40.47,47.411854
41.7,49.762222
38.44,42.48828
33.27,36.991096
30.3,32.956818
28.52,29.059132
28.14,28.275053
27.97,27.747683
27.7,27.719511
28.5,28.218184
31.17,29.833477
43.88,36.64296
49.68,41.61996
54.44,42.982567
47.93,38.877777
45.23,34.991936
42.61,32.20463
39.5,29.757069
35.64,29.093342
33.59,29.237328
33.61,29.47519
33.48,29.408508
39.69,34.139286
43.91,39.050457
47.56,41.258747
47.27,42.020367
41.75,38.371803
36.65,34.795376
31.12,30.755478
29.92,29.15305
28.11,28.582518
26.8,27.429316
25.87,26.751339
26.45,27.54279
28.97,30.10378
38.83,39.419838
43.16,45.4087
44.11,48.147697
42.48,42.311817
41.42,40.09657
39.86,38.060467
38.72,35.409645
36.5,31.80578
35.49,30.922138
35.48,30.98404
36.61,31.170221
41.49,36.642197
45.09,40.34005
48.9,43.227493
49.29,42.99358
43.94,39.553745
40.99,35.50005
37.25,31.647566
38.1,29.14208
33.25,27.750267
32.2,23.30426
31.97,23.194643
32.04,24.044207
32.7,25.84459
34.48,28.840569
39.52,35.37405
40.78,34.581024
40.69,37.049942
36.58,36.035347
34.13,32.75158
32.63,30.814806
31.15,29.769753
29.7,29.239323
29.71,29.01562
31.75,29.599426
36.94,36.721893
44.03,42.93723
51.5,44.102085
48.09,45.10726
43.43,39.121304
39.74,37.68957
33.19,30.900126
32.06,30.003973
28.25,27.501087
25.12,26.273466
20.3,26.727451
19.31,26.684057
19.61,27.144321
20.72,27.09968
20.37,31.15232
23.92,33.17345
23.86,32.723316
21.44,30.854097
12.37,29.90523
5.09,29.792004
-0.75,27.778467
-1.92,25.180046
3.09,25.195417
23.79,27.56319
30.46,31.898111
38.99,41.862312
43.41,48.08064
46.55,46.81676
43.64,43.169327
41.78,39.0968
37.57,34.14716
30.68,32.774647
30.18,30.268055
29.5,26.109293
28.66,21.978489
29.24,22.175474
32.24,28.097925
47.55,38.579845
54.77,43.962147
60.3,47.74789
54.21,44.648735
49.92,41.424946
50.84,38.80863
47.5,34.771755
45.66,33.97268
44.53,33.0929
43.71,32.18964
43.1,36.591766
46.58,43.787357
51.09,47.733215
53.95,57.080246
55.07,54.70693
46.36,47.118107
42.95,40.06042
36.24,36.088367
36.53,32.767445
33.46,31.206928
31.87,29.563112
30.55,28.561386
30.72,28.427078
33.12,31.897429
44.5,41.130146
50.01,47.556614
50.47,51.526585
45.2,47.06486
