datetime,price,temperature,hour,day_of_week,month,year,lag_24,lag_48,lag_168
2016-05-27 01:00:00,20.61,11.854,1,4,5,2016,23.27,21.0,21.34
2016-05-27 02:00:00,21.69,11.603,2,4,5,2016,23.33,21.63,21.52
2016-05-27 03:00:00,23.45,11.451,3,4,5,2016,23.79,22.99,23.23
2016-05-27 04:00:00,27.88,12.156,4,4,5,2016,26.15,30.92,27.71
2016-05-27 05:00:00,32.99,13.089,5,4,5,2016,30.96,35.8,33.07
2016-05-27 06:00:00,35.48,14.334,6,4,5,2016,30.97,39.2,34.97
2016-05-27 07:00:00,34.26,15.796,7,4,5,2016,27.94,34.99,31.91
2016-05-27 08:00:00,32.95,17.154,8,4,5,2016,25.57,34.16,27.5
2016-05-27 09:00:00,32.91,18.243,9,4,5,2016,24.79,33.07,26.27
2016-05-27 10:00:00,30.37,19.065,10,4,5,2016,25.46,31.02,24.99
2016-05-27 11:00:00,27.2,19.663,11,4,5,2016,24.71,28.95,24.3
2016-05-27 12:00:00,26.64,20.086,12,4,5,2016,24.69,30.13,24.22
2016-05-27 13:00:00,26.86,20.295,13,4,5,2016,25.16,30.12,24.2
2016-05-27 14:00:00,27.68,20.267,14,4,5,2016,25.76,30.9,24.57
2016-05-27 15:00:00,30.96,20.052,15,4,5,2016,28.07,32.92,28.9
2016-05-27 16:00:00,32.91,19.679,16,4,5,2016,34.0,35.8,32.69
2016-05-27 17:00:00,33.2,18.903,17,4,5,2016,35.27,36.61,33.92
2016-05-27 18:00:00,32.19,17.347,18,4,5,2016,34.95,36.76,34.06
2016-05-27 19:00:00,31.85,15.763,19,4,5,2016,32.94,35.49,33.21
2016-05-27 20:00:00,30.23,14.99,20,4,5,2016,33.1,34.92,33.66
2016-05-27 21:00:00,25.99,14.366,21,4,5,2016,26.94,28.06,27.98
2016-05-27 22:00:00,28.92,13.804,22,4,5,2016,24.43,25.74,24.36
2016-05-27 23:00:00,24.38,13.331,23,4,5,2016,23.42,24.16,23.49
2016-05-28 00:00:00,22.79,12.894,0,5,5,2016,21.95,23.42,22.6
2016-05-28 01:00:00,22.14,12.471,1,5,5,2016,20.61,23.27,21.75
2016-05-28 02:00:00,21.69,12.058,2,5,5,2016,21.69,23.33,21.26
2016-05-28 03:00:00,21.91,11.859,3,5,5,2016,23.45,23.79,20.5
2016-05-28 04:00:00,22.56,12.962,4,5,5,2016,27.88,26.15,20.66
2016-05-28 05:00:00,24.02,14.319,5,5,5,2016,32.99,30.96,22.88
2016-05-28 06:00:00,26.57,16.008,6,5,5,2016,35.48,30.97,23.06
2016-05-28 07:00:00,26.95,17.726,7,5,5,2016,34.26,27.94,22.55
2016-05-28 08:00:00,24.46,19.101,8,5,5,2016,32.95,25.57,20.32
2016-05-28 09:00:00,23.49,20.166,9,5,5,2016,32.91,24.79,18.95
2016-05-28 10:00:00,22.87,21.049,10,5,5,2016,30.37,25.46,16.19
2016-05-28 11:00:00,22.06,21.618,11,5,5,2016,27.2,24.71,15.24
2016-05-28 12:00:00,21.47,21.877,12,5,5,2016,26.64,24.69,15.09
2016-05-28 13:00:00,20.42,21.893,13,5,5,2016,26.86,25.16,13.29
2016-05-28 14:00:00,20.0,21.714,14,5,5,2016,27.68,25.76,17.42
2016-05-28 15:00:00,22.01,21.34,15,5,5,2016,30.96,28.07,19.06
2016-05-28 16:00:00,25.57,20.768,16,5,5,2016,32.91,34.0,23.9
2016-05-28 17:00:00,26.42,19.868,17,5,5,2016,33.2,35.27,26.28
2016-05-28 18:00:00,27.1,18.237,18,5,5,2016,32.19,34.95,30.94
2016-05-28 19:00:00,25.69,16.714,19,5,5,2016,31.85,32.94,31.49
2016-05-28 20:00:00,23.37,15.937,20,5,5,2016,30.23,33.1,28.94
2016-05-28 21:00:00,22.31,15.282,21,5,5,2016,25.99,26.94,23.42
2016-05-28 22:00:00,18.03,14.709,22,5,5,2016,28.92,24.43,17.79
2016-05-28 23:00:00,13.15,14.204,23,5,5,2016,24.38,23.42,10.38
2016-05-29 00:00:00,12.97,13.805,0,6,5,2016,22.79,21.95,7.62
2016-05-29 01:00:00,13.17,13.516,1,6,5,2016,22.14,20.61,4.6
2016-05-29 02:00:00,8.9,13.267,2,6,5,2016,21.69,21.69,2.81
2016-05-29 03:00:00,6.16,13.135,3,6,5,2016,21.91,23.45,0.13
2016-05-29 04:00:00,10.58,13.896,4,6,5,2016,22.56,27.88,-1.0
2016-05-29 05:00:00,13.87,14.922,5,6,5,2016,24.02,32.99,0.5
2016-05-29 06:00:00,14.67,16.364,6,6,5,2016,26.57,35.48,2.59
2016-05-29 07:00:00,15.23,17.944,7,6,5,2016,26.95,34.26,-0.94
2016-05-29 08:00:00,12.87,19.327,8,6,5,2016,24.46,32.95,-1.11
2016-05-29 09:00:00,14.03,20.356,9,6,5,2016,23.49,32.91,-0.9
2016-05-29 10:00:00,10.46,21.016,10,6,5,2016,22.87,30.37,-5.68
2016-05-29 11:00:00,8.57,21.335,11,6,5,2016,22.06,27.2,-25.72
2016-05-29 12:00:00,4.6,21.398,12,6,5,2016,21.47,26.64,-10.97
2016-05-29 13:00:00,3.78,21.279,13,6,5,2016,20.42,26.86,-7.82
2016-05-29 14:00:00,5.32,20.927,14,6,5,2016,20.0,27.68,-5.19
2016-05-29 15:00:00,8.42,20.432,15,6,5,2016,22.01,30.96,2.02
2016-05-29 16:00:00,18.08,19.774,16,6,5,2016,25.57,32.91,21.33
2016-05-29 17:00:00,21.88,18.895,17,6,5,2016,26.42,33.2,23.65
2016-05-29 18:00:00,22.77,17.787,18,6,5,2016,27.1,32.19,25.32
2016-05-29 19:00:00,23.04,16.846,19,6,5,2016,25.69,31.85,26.11
2016-05-29 20:00:00,23.1,16.355,20,6,5,2016,23.37,30.23,27.22
2016-05-29 21:00:00,19.73,15.965,21,6,5,2016,22.31,25.99,22.9
2016-05-29 22:00:00,18.07,15.62,22,6,5,2016,18.03,28.92,22.61
2016-05-29 23:00:00,13.87,15.325,23,6,5,2016,13.15,24.38,20.89
2016-05-30 00:00:00,12.27,15.081,0,0,5,2016,12.97,22.79,19.51
2016-05-30 01:00:00,11.28,14.861,1,0,5,2016,13.17,22.14,18.91
2016-05-30 02:00:00,11.86,14.61,2,0,5,2016,8.9,21.69,19.46
2016-05-30 03:00:00,18.01,14.399,3,0,5,2016,6.16,21.91,20.69
2016-05-30 04:00:00,26.16,14.591,4,0,5,2016,10.58,22.56,28.05
2016-05-30 05:00:00,34.94,15.197,5,0,5,2016,13.87,24.02,34.51
2016-05-30 06:00:00,35.25,16.25,6,0,5,2016,14.67,26.57,35.93
2016-05-30 07:00:00,35.43,17.419,7,0,5,2016,15.23,26.95,33.99
2016-05-30 08:00:00,34.79,18.432,8,0,5,2016,12.87,24.46,36.0
2016-05-30 09:00:00,34.25,19.244,9,0,5,2016,14.03,23.49,35.94
2016-05-30 10:00:00,29.0,19.92,10,0,5,2016,10.46,22.87,33.91
2016-05-30 11:00:00,26.33,20.374,11,0,5,2016,8.57,22.06,33.54
2016-05-30 12:00:00,25.08,20.644,12,0,5,2016,4.6,21.47,32.5
2016-05-30 13:00:00,24.67,20.653,13,0,5,2016,3.78,20.42,32.78
2016-05-30 14:00:00,25.06,20.412,14,0,5,2016,5.32,20.0,31.96
2016-05-30 15:00:00,25.47,19.968,15,0,5,2016,8.42,22.01,31.68
2016-05-30 16:00:00,28.74,19.367,16,0,5,2016,18.08,25.57,32.49
2016-05-30 17:00:00,28.99,18.549,17,0,5,2016,21.88,26.42,33.09
2016-05-30 18:00:00,25.48,17.198,18,0,5,2016,22.77,27.1,33.97
2016-05-30 19:00:00,24.68,15.703,19,0,5,2016,23.04,25.69,31.97
2016-05-30 20:00:00,23.9,14.987,20,0,5,2016,23.1,23.37,24.47
2016-05-30 21:00:00,21.94,14.462,21,0,5,2016,19.73,22.31,22.71
2016-05-30 22:00:00,21.17,14.015,22,0,5,2016,18.07,18.03,21.99
2016-05-30 23:00:00,19.25,13.587,23,0,5,2016,13.87,13.15,21.75
2016-05-31 00:00:00,16.44,13.165,0,1,5,2016,12.27,12.97,20.48
2016-05-31 01:00:00,16.09,12.762,1,1,5,2016,11.28,13.17,20.0
2016-05-31 02:00:00,17.31,12.393,2,1,5,2016,11.86,8.9,20.72
2016-05-31 03:00:00,20.98,12.214,3,1,5,2016,18.01,6.16,22.61
2016-05-31 04:00:00,24.52,13.283,4,1,5,2016,26.16,10.58,26.13
2016-05-31 05:00:00,32.93,14.525,5,1,5,2016,34.94,13.87,34.38
2016-05-31 06:00:00,35.81,16.168,6,1,5,2016,35.25,14.67,37.09
2016-05-31 07:00:00,35.47,17.597,7,1,5,2016,35.43,15.23,36.19
2016-05-31 08:00:00,34.94,18.734,8,1,5,2016,34.79,12.87,36.94
2016-05-31 09:00:00,35.8,19.575,9,1,5,2016,34.25,14.03,36.06
2016-05-31 10:00:00,32.78,20.207,10,1,5,2016,29.0,10.46,33.09
2016-05-31 11:00:00,30.94,20.654,11,1,5,2016,26.33,8.57,33.0
2016-05-31 12:00:00,30.57,20.875,12,1,5,2016,25.08,4.6,32.69
2016-05-31 13:00:00,28.82,20.875,13,1,5,2016,24.67,3.78,30.92
2016-05-31 14:00:00,29.26,20.673,14,1,5,2016,25.06,5.32,29.12
2016-05-31 15:00:00,32.37,20.275,15,1,5,2016,25.47,8.42,29.8
2016-05-31 16:00:00,34.94,19.724,16,1,5,2016,28.74,18.08,31.25
2016-05-31 17:00:00,35.92,18.943,17,1,5,2016,28.99,21.88,32.2
2016-05-31 18:00:00,32.95,17.691,18,1,5,2016,25.48,22.77,31.64
2016-05-31 19:00:00,31.98,16.38,19,1,5,2016,24.68,23.04,32.38
2016-05-31 20:00:00,30.78,15.642,20,1,5,2016,23.9,23.1,30.43
2016-05-31 21:00:00,26.15,15.018,21,1,5,2016,21.94,19.73,24.98
2016-05-31 22:00:00,24.0,14.503,22,1,5,2016,21.17,18.07,22.97
2016-05-31 23:00:00,22.23,14.067,23,1,5,2016,19.25,13.87,22.57
2016-06-01 00:00:00,21.07,13.696,0,2,6,2016,16.44,12.27,21.57
2016-06-01 01:00:00,20.08,13.43,1,2,6,2016,16.09,11.28,21.0
2016-06-01 02:00:00,20.18,13.224,2,2,6,2016,17.31,11.86,21.63
2016-06-01 03:00:00,23.1,13.136,3,2,6,2016,20.98,18.01,22.99
2016-06-01 04:00:00,29.9,13.721,4,2,6,2016,24.52,26.16,30.92
2016-06-01 05:00:00,37.49,14.389,5,2,6,2016,32.93,34.94,35.8
2016-06-01 06:00:00,40.87,15.32,6,2,6,2016,35.81,35.25,39.2
2016-06-01 07:00:00,41.0,16.437,7,2,6,2016,35.47,35.43,34.99
2016-06-01 08:00:00,40.44,17.451,8,2,6,2016,34.94,34.79,34.16
2016-06-01 09:00:00,40.51,18.254,9,2,6,2016,35.8,34.25,33.07
2016-06-01 10:00:00,36.64,18.887,10,2,6,2016,32.78,29.0,31.02
2016-06-01 11:00:00,32.11,19.336,11,2,6,2016,30.94,26.33,28.95
2016-06-01 12:00:00,30.9,19.6,12,2,6,2016,30.57,25.08,30.13
2016-06-01 13:00:00,28.96,19.684,13,2,6,2016,28.82,24.67,30.12
2016-06-01 14:00:00,28.12,19.596,14,2,6,2016,29.26,25.06,30.9
2016-06-01 15:00:00,30.11,19.413,15,2,6,2016,32.37,25.47,32.92
2016-06-01 16:00:00,32.66,19.068,16,2,6,2016,34.94,28.74,35.8
2016-06-01 17:00:00,32.92,18.446,17,2,6,2016,35.92,28.99,36.61
2016-06-01 18:00:00,30.95,17.364,18,2,6,2016,32.95,25.48,36.76
2016-06-01 19:00:00,29.57,16.272,19,2,6,2016,31.98,24.68,35.49
2016-06-01 20:00:00,30.9,15.717,20,2,6,2016,30.78,23.9,34.92
2016-06-01 21:00:00,26.64,15.25,21,2,6,2016,26.15,21.94,28.06
2016-06-01 22:00:00,21.96,14.78,22,2,6,2016,24.0,21.17,25.74
2016-06-01 23:00:00,20.75,14.324,23,2,6,2016,22.23,19.25,24.16
2016-06-02 00:00:00,20.06,13.924,0,3,6,2016,21.07,16.44,23.42
2016-06-02 01:00:00,20.0,13.546,1,3,6,2016,20.08,16.09,23.27
2016-06-02 02:00:00,20.0,13.227,2,3,6,2016,20.18,17.31,23.33
2016-06-02 03:00:00,22.37,13.102,3,3,6,2016,23.1,20.98,23.79
2016-06-02 04:00:00,29.03,13.848,4,3,6,2016,29.9,24.52,26.15
2016-06-02 05:00:00,37.97,14.752,5,3,6,2016,37.49,32.93,30.96
2016-06-02 06:00:00,39.54,16.052,6,3,6,2016,40.87,35.81,30.97
2016-06-02 07:00:00,37.98,17.285,7,3,6,2016,41.0,35.47,27.94
2016-06-02 08:00:00,37.09,18.357,8,3,6,2016,40.44,34.94,25.57
2016-06-02 09:00:00,36.37,19.193,9,3,6,2016,40.51,35.8,24.79
2016-06-02 10:00:00,32.08,19.777,10,3,6,2016,36.64,32.78,25.46
2016-06-02 11:00:00,28.67,20.099,11,3,6,2016,32.11,30.94,24.71
2016-06-02 12:00:00,26.68,20.223,12,3,6,2016,30.9,30.57,24.69
2016-06-02 13:00:00,25.95,20.228,13,3,6,2016,28.96,28.82,25.16
2016-06-02 14:00:00,25.92,20.11,14,3,6,2016,28.12,29.26,25.76
2016-06-02 15:00:00,28.22,19.855,15,3,6,2016,30.11,32.37,28.07
2016-06-02 16:00:00,31.84,19.432,16,3,6,2016,32.66,34.94,34.0
2016-06-02 17:00:00,32.96,18.756,17,3,6,2016,32.92,35.92,35.27
2016-06-02 18:00:00,31.96,17.578,18,3,6,2016,30.95,32.95,34.95
2016-06-02 19:00:00,29.46,16.335,19,3,6,2016,29.57,31.98,32.94
2016-06-02 20:00:00,29.16,15.674,20,3,6,2016,30.9,30.78,33.1
2016-06-02 21:00:00,24.59,15.137,21,3,6,2016,26.64,26.15,26.94
2016-06-02 22:00:00,24.1,14.634,22,3,6,2016,21.96,24.0,24.43
2016-06-02 23:00:00,21.68,14.17,23,3,6,2016,20.75,22.23,23.42
2016-06-03 00:00:00,21.22,13.749,0,4,6,2016,20.06,21.07,21.95
2016-06-03 01:00:00,20.64,13.383,1,4,6,2016,20.0,20.08,20.61
2016-06-03 02:00:00,20.9,13.053,2,4,6,2016,20.0,20.18,21.69
2016-06-03 03:00:00,22.5,12.919,3,4,6,2016,22.37,23.1,23.45
2016-06-03 04:00:00,27.46,13.921,4,4,6,2016,29.03,29.9,27.88
2016-06-03 05:00:00,35.45,15.151,5,4,6,2016,37.97,37.49,32.99
2016-06-03 06:00:00,40.08,16.779,6,4,6,2016,39.54,40.87,35.48
2016-06-03 07:00:00,39.93,18.254,7,4,6,2016,37.98,41.0,34.26
2016-06-03 08:00:00,36.44,19.339,8,4,6,2016,37.09,40.44,32.95
2016-06-03 09:00:00,35.64,20.154,9,4,6,2016,36.37,40.51,32.91
2016-06-03 10:00:00,30.92,20.735,10,4,6,2016,32.08,36.64,30.37
2016-06-03 11:00:00,27.77,21.074,11,4,6,2016,28.67,32.11,27.2
2016-06-03 12:00:00,25.28,21.226,12,4,6,2016,26.68,30.9,26.64
2016-06-03 13:00:00,25.26,21.236,13,4,6,2016,25.95,28.96,26.86
2016-06-03 14:00:00,25.49,21.126,14,4,6,2016,25.92,28.12,27.68
2016-06-03 15:00:00,28.0,20.868,15,4,6,2016,28.22,30.11,30.96
2016-06-03 16:00:00,31.82,20.451,16,4,6,2016,31.84,32.66,32.91
2016-06-03 17:00:00,33.61,19.737,17,4,6,2016,32.96,32.92,33.2
2016-06-03 18:00:00,31.98,18.35,18,4,6,2016,31.96,30.95,32.19
2016-06-03 19:00:00,30.66,16.744,19,4,6,2016,29.46,29.57,31.85
2016-06-03 20:00:00,32.16,15.964,20,4,6,2016,29.16,30.9,30.23
2016-06-03 21:00:00,28.94,15.351,21,4,6,2016,24.59,26.64,25.99
2016-06-03 22:00:00,23.72,14.764,22,4,6,2016,24.1,21.96,28.92
2016-06-03 23:00:00,23.21,14.226,23,4,6,2016,21.68,20.75,24.38
2016-06-04 00:00:00,21.63,13.754,0,5,6,2016,21.22,20.06,22.79
2016-06-04 01:00:00,21.29,13.366,1,5,6,2016,20.64,20.0,22.14
2016-06-04 02:00:00,21.26,13.065,2,5,6,2016,20.9,20.0,21.69
2016-06-04 03:00:00,21.3,12.952,3,5,6,2016,22.5,22.37,21.91
2016-06-04 04:00:00,21.53,14.099,4,5,6,2016,27.46,29.03,22.56
2016-06-04 05:00:00,23.5,15.367,5,5,6,2016,35.45,37.97,24.02
2016-06-04 06:00:00,27.49,17.238,6,5,6,2016,40.08,39.54,26.57
2016-06-04 07:00:00,28.98,19.097,7,5,6,2016,39.93,37.98,26.95
2016-06-04 08:00:00,26.56,20.43,8,5,6,2016,36.44,37.09,24.46
2016-06-04 09:00:00,26.91,21.377,9,5,6,2016,35.64,36.37,23.49
2016-06-04 10:00:00,25.73,22.029,10,5,6,2016,30.92,32.08,22.87
2016-06-04 11:00:00,22.78,22.422,11,5,6,2016,27.77,28.67,22.06
2016-06-04 12:00:00,21.58,22.657,12,5,6,2016,25.28,26.68,21.47
2016-06-04 13:00:00,21.41,22.752,13,5,6,2016,25.26,25.95,20.42
2016-06-04 14:00:00,21.53,22.685,14,5,6,2016,25.49,25.92,20.0
2016-06-04 15:00:00,25.29,22.398,15,5,6,2016,28.0,28.22,22.01
2016-06-04 16:00:00,28.19,21.882,16,5,6,2016,31.82,31.84,25.57
2016-06-04 17:00:00,30.07,21.087,17,5,6,2016,33.61,32.96,26.42
2016-06-04 18:00:00,29.87,19.578,18,5,6,2016,31.98,31.96,27.1
2016-06-04 19:00:00,29.88,18.072,19,5,6,2016,30.66,29.46,25.69
2016-06-04 20:00:00,30.99,17.271,20,5,6,2016,32.16,29.16,23.37
2016-06-04 21:00:00,28.88,16.586,21,5,6,2016,28.94,24.59,22.31
2016-06-04 22:00:00,24.43,15.914,22,5,6,2016,23.72,24.1,18.03
2016-06-04 23:00:00,22.0,15.325,23,5,6,2016,23.21,21.68,13.15
2016-06-05 00:00:00,20.08,14.793,0,6,6,2016,21.63,21.22,12.97
2016-06-05 01:00:00,19.08,14.316,1,6,6,2016,21.29,20.64,13.17
2016-06-05 02:00:00,18.03,13.849,2,6,6,2016,21.26,20.9,8.9
2016-06-05 03:00:00,16.61,13.603,3,6,6,2016,21.3,22.5,6.16
2016-06-05 04:00:00,16.09,14.746,4,6,6,2016,21.53,27.46,10.58
2016-06-05 05:00:00,17.78,16.027,5,6,6,2016,23.5,35.45,13.87
2016-06-05 06:00:00,17.89,17.997,6,6,6,2016,27.49,40.08,14.67
2016-06-05 07:00:00,17.08,20.14,7,6,6,2016,28.98,39.93,15.23
2016-06-05 08:00:00,17.84,21.412,8,6,6,2016,26.56,36.44,12.87
2016-06-05 09:00:00,18.48,22.323,9,6,6,2016,26.91,35.64,14.03
2016-06-05 10:00:00,17.94,22.948,10,6,6,2016,25.73,30.92,10.46
2016-06-05 11:00:00,15.15,23.358,11,6,6,2016,22.78,27.77,8.57
2016-06-05 12:00:00,14.47,23.566,12,6,6,2016,21.58,25.28,4.6
2016-06-05 13:00:00,14.03,23.606,13,6,6,2016,21.41,25.26,3.78
2016-06-05 14:00:00,14.54,23.466,14,6,6,2016,21.53,25.49,5.32
2016-06-05 15:00:00,18.62,23.167,15,6,6,2016,25.29,28.0,8.42
2016-06-05 16:00:00,23.91,22.643,16,6,6,2016,28.19,31.82,18.08
2016-06-05 17:00:00,26.92,21.693,17,6,6,2016,30.07,33.61,21.88
2016-06-05 18:00:00,28.85,20.024,18,6,6,2016,29.87,31.98,22.77
2016-06-05 19:00:00,29.14,18.418,19,6,6,2016,29.88,30.66,23.04
2016-06-05 20:00:00,30.74,17.501,20,6,6,2016,30.99,32.16,23.1
2016-06-05 21:00:00,27.93,16.701,21,6,6,2016,28.88,28.94,19.73
2016-06-05 22:00:00,24.59,15.878,22,6,6,2016,24.43,23.72,18.07
2016-06-05 23:00:00,22.76,15.104,23,6,6,2016,22.0,23.21,13.87
2016-06-06 00:00:00,21.87,14.382,0,0,6,2016,20.08,21.63,12.27
2016-06-06 01:00:00,21.19,13.754,1,0,6,2016,19.08,21.29,11.28
2016-06-06 02:00:00,21.15,13.19,2,0,6,2016,18.03,21.26,11.86
2016-06-06 03:00:00,22.71,12.911,3,0,6,2016,16.61,21.3,18.01
2016-06-06 04:00:00,29.98,14.148,4,0,6,2016,16.09,21.53,26.16
2016-06-06 05:00:00,36.16,15.527,5,0,6,2016,17.78,23.5,34.94
2016-06-06 06:00:00,37.82,17.595,6,0,6,2016,17.89,27.49,35.25
2016-06-06 07:00:00,34.94,19.771,7,0,6,2016,17.08,28.98,35.43
2016-06-06 08:00:00,32.57,21.446,8,0,6,2016,17.84,26.56,34.79
2016-06-06 09:00:00,31.93,22.674,9,0,6,2016,18.48,26.91,34.25
2016-06-06 10:00:00,28.63,23.548,10,0,6,2016,17.94,25.73,29.0
2016-06-06 11:00:00,28.08,24.099,11,0,6,2016,15.15,22.78,26.33
2016-06-06 12:00:00,28.78,24.401,12,0,6,2016,14.47,21.58,25.08
2016-06-06 13:00:00,29.63,24.496,13,0,6,2016,14.03,21.41,24.67
2016-06-06 14:00:00,30.99,24.382,14,0,6,2016,14.54,21.53,25.06
2016-06-06 15:00:00,34.68,24.094,15,0,6,2016,18.62,25.29,25.47
2016-06-06 16:00:00,38.76,23.543,16,0,6,2016,23.91,28.19,28.74
2016-06-06 17:00:00,41.06,22.506,17,0,6,2016,26.92,30.07,28.99
2016-06-06 18:00:00,37.31,20.267,18,0,6,2016,28.85,29.87,25.48
2016-06-06 19:00:00,34.2,17.978,19,0,6,2016,29.14,29.88,24.68
2016-06-06 20:00:00,33.81,16.977,20,0,6,2016,30.74,30.99,23.9
2016-06-06 21:00:00,28.79,16.193,21,0,6,2016,27.93,28.88,21.94
2016-06-06 22:00:00,24.85,15.432,22,0,6,2016,24.59,24.43,21.17
2016-06-06 23:00:00,23.34,14.725,23,0,6,2016,22.76,22.0,19.25
2016-06-07 00:00:00,22.59,14.087,0,1,6,2016,21.87,20.08,16.44
2016-06-07 01:00:00,21.58,13.533,1,1,6,2016,21.19,19.08,16.09
2016-06-07 02:00:00,21.67,13.056,2,1,6,2016,21.15,18.03,17.31
2016-06-07 03:00:00,22.09,12.983,3,1,6,2016,22.71,16.61,20.98
2016-06-07 04:00:00,29.68,14.419,4,1,6,2016,29.98,16.09,24.52
2016-06-07 05:00:00,35.82,15.999,5,1,6,2016,36.16,17.78,32.93
2016-06-07 06:00:00,39.48,18.082,6,1,6,2016,37.82,17.89,35.81
2016-06-07 07:00:00,34.49,20.434,7,1,6,2016,34.94,17.08,35.47
2016-06-07 08:00:00,29.15,22.097,8,1,6,2016,32.57,17.84,34.94
2016-06-07 09:00:00,28.8,23.267,9,1,6,2016,31.93,18.48,35.8
2016-06-07 10:00:00,25.94,24.051,10,1,6,2016,28.63,17.94,32.78
2016-06-07 11:00:00,25.59,24.519,11,1,6,2016,28.08,15.15,30.94
2016-06-07 12:00:00,25.18,24.746,12,1,6,2016,28.78,14.47,30.57
2016-06-07 13:00:00,26.41,24.768,13,1,6,2016,29.63,14.03,28.82
2016-06-07 14:00:00,27.53,24.637,14,1,6,2016,30.99,14.54,29.26
2016-06-07 15:00:00,32.13,24.301,15,1,6,2016,34.68,18.62,32.37
2016-06-07 16:00:00,36.02,23.762,16,1,6,2016,38.76,23.91,34.94
2016-06-07 17:00:00,38.48,22.792,17,1,6,2016,41.06,26.92,35.92
2016-06-07 18:00:00,34.9,20.933,18,1,6,2016,37.31,28.85,32.95
2016-06-07 19:00:00,32.97,19.081,19,1,6,2016,34.2,29.14,31.98
2016-06-07 20:00:00,32.59,17.823,20,1,6,2016,33.81,30.74,30.78
2016-06-07 21:00:00,27.54,16.788,21,1,6,2016,28.79,27.93,26.15
2016-06-07 22:00:00,25.98,15.875,22,1,6,2016,24.85,24.59,24.0
2016-06-07 23:00:00,23.89,15.034,23,1,6,2016,23.34,22.76,22.23
2016-06-08 00:00:00,22.83,14.302,0,2,6,2016,22.59,21.87,21.07
2016-06-08 01:00:00,21.68,13.703,1,2,6,2016,21.58,21.19,20.08
2016-06-08 02:00:00,21.54,13.208,2,2,6,2016,21.67,21.15,20.18
2016-06-08 03:00:00,23.38,13.111,3,2,6,2016,22.09,22.71,23.1
2016-06-08 04:00:00,28.21,14.161,4,2,6,2016,29.68,29.98,29.9
2016-06-08 05:00:00,35.07,15.152,5,2,6,2016,35.82,36.16,37.49
2016-06-08 06:00:00,41.31,16.517,6,2,6,2016,39.48,37.82,40.87
2016-06-08 07:00:00,37.33,18.003,7,2,6,2016,34.49,34.94,41.0
2016-06-08 08:00:00,34.25,19.105,8,2,6,2016,29.15,32.57,40.44
2016-06-08 09:00:00,32.99,19.929,9,2,6,2016,28.8,31.93,40.51
2016-06-08 10:00:00,28.52,20.556,10,2,6,2016,25.94,28.63,36.64
2016-06-08 11:00:00,27.6,20.935,11,2,6,2016,25.59,28.08,32.11
2016-06-08 12:00:00,27.18,21.046,12,2,6,2016,25.18,28.78,30.9
2016-06-08 13:00:00,26.37,20.927,13,2,6,2016,26.41,29.63,28.96
2016-06-08 14:00:00,26.0,20.6,14,2,6,2016,27.53,30.99,28.12
2016-06-08 15:00:00,28.24,20.095,15,2,6,2016,32.13,34.68,30.11
2016-06-08 16:00:00,30.68,19.396,16,2,6,2016,36.02,38.76,32.66
2016-06-08 17:00:00,32.9,18.45,17,2,6,2016,38.48,41.06,32.92
2016-06-08 18:00:00,32.12,17.101,18,2,6,2016,34.9,37.31,30.95
2016-06-08 19:00:00,32.55,15.542,19,2,6,2016,32.97,34.2,29.57
2016-06-08 20:00:00,30.9,14.695,20,2,6,2016,32.59,33.81,30.9
2016-06-08 21:00:00,26.5,14.052,21,2,6,2016,27.54,28.79,26.64
2016-06-08 22:00:00,23.67,13.487,22,2,6,2016,25.98,24.85,21.96
2016-06-08 23:00:00,21.87,12.993,23,2,6,2016,23.89,23.34,20.75
2016-06-09 00:00:00,20.81,12.542,0,3,6,2016,22.83,22.59,20.06
2016-06-09 01:00:00,20.58,12.151,1,3,6,2016,21.68,21.58,20.0
2016-06-09 02:00:00,21.11,11.841,2,3,6,2016,21.54,21.67,20.0
2016-06-09 03:00:00,23.06,11.722,3,3,6,2016,23.38,22.09,22.37
2016-06-09 04:00:00,28.03,12.294,4,3,6,2016,28.21,29.68,29.03
2016-06-09 05:00:00,33.97,13.006,5,3,6,2016,35.07,35.82,37.97
2016-06-09 06:00:00,43.08,13.926,6,3,6,2016,41.31,39.48,39.54
2016-06-09 07:00:00,44.0,14.964,7,3,6,2016,37.33,34.49,37.98
2016-06-09 08:00:00,42.89,16.017,8,3,6,2016,34.25,29.15,37.09
2016-06-09 09:00:00,41.4,16.991,9,3,6,2016,32.99,28.8,36.37
2016-06-09 10:00:00,34.99,17.905,10,3,6,2016,28.52,25.94,32.08
2016-06-09 11:00:00,33.93,18.645,11,3,6,2016,27.6,25.59,28.67
2016-06-09 12:00:00,30.2,19.141,12,3,6,2016,27.18,25.18,26.68
2016-06-09 13:00:00,27.34,19.399,13,3,6,2016,26.37,26.41,25.95
2016-06-09 14:00:00,27.01,19.353,14,3,6,2016,26.0,27.53,25.92
2016-06-09 15:00:00,28.84,19.084,15,3,6,2016,28.24,32.13,28.22
2016-06-09 16:00:00,32.95,18.563,16,3,6,2016,30.68,36.02,31.84
2016-06-09 17:00:00,34.94,17.715,17,3,6,2016,32.9,38.48,32.96
2016-06-09 18:00:00,33.7,16.171,18,3,6,2016,32.12,34.9,31.96
2016-06-09 19:00:00,31.51,14.124,19,3,6,2016,32.55,32.97,29.46
2016-06-09 20:00:00,30.49,13.074,20,3,6,2016,30.9,32.59,29.16
